provider_CCN,org_name,street_address,city,state_FIPS,zip_code,RUCA,RUCA_desc,DRG_code,DRG_desc,total_discharges,avg_submitted_covered_charges,avg_total_payment_amnt,avg_medicare_payment_amnt,NPI,last_name,first_name,provider_type,state_abvP
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",187.0,PLEURAL EFFUSION W CC,21,$28971.14,$7856.76,$6858.57,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",187.0,PLEURAL EFFUSION W CC,21,$28971.14,$7856.76,$6858.57,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",187.0,PLEURAL EFFUSION W CC,21,$28971.14,$7856.76,$6858.57,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",187.0,PLEURAL EFFUSION W CC,21,$28971.14,$7856.76,$6858.57,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",189.0,PULMONARY EDEMA & RESPIRATORY FAILURE,81,$39095.78,$10097.02,$8321.48,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",189.0,PULMONARY EDEMA & RESPIRATORY FAILURE,81,$39095.78,$10097.02,$8321.48,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",189.0,PULMONARY EDEMA & RESPIRATORY FAILURE,81,$39095.78,$10097.02,$8321.48,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",189.0,PULMONARY EDEMA & RESPIRATORY FAILURE,81,$39095.78,$10097.02,$8321.48,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",189.0,PULMONARY EDEMA & RESPIRATORY FAILURE,81,$39095.78,$10097.02,$8321.48,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",189.0,PULMONARY EDEMA & RESPIRATORY FAILURE,81,$39095.78,$10097.02,$8321.48,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",189.0,PULMONARY EDEMA & RESPIRATORY FAILURE,81,$39095.78,$10097.02,$8321.48,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",189.0,PULMONARY EDEMA & RESPIRATORY FAILURE,81,$39095.78,$10097.02,$8321.48,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",189.0,PULMONARY EDEMA & RESPIRATORY FAILURE,81,$39095.78,$10097.02,$8321.48,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",189.0,PULMONARY EDEMA & RESPIRATORY FAILURE,81,$39095.78,$10097.02,$8321.48,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",189.0,PULMONARY EDEMA & RESPIRATORY FAILURE,81,$39095.78,$10097.02,$8321.48,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",189.0,PULMONARY EDEMA & RESPIRATORY FAILURE,81,$39095.78,$10097.02,$8321.48,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",190.0,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,130,$33510.91,$9335.38,$7732.33,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",190.0,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,130,$33510.91,$9335.38,$7732.33,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",190.0,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,130,$33510.91,$9335.38,$7732.33,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",190.0,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,130,$33510.91,$9335.38,$7732.33,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",190.0,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,130,$33510.91,$9335.38,$7732.33,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",190.0,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,130,$33510.91,$9335.38,$7732.33,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",190.0,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,130,$33510.91,$9335.38,$7732.33,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",190.0,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,130,$33510.91,$9335.38,$7732.33,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",190.0,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,130,$33510.91,$9335.38,$7732.33,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",190.0,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,130,$33510.91,$9335.38,$7732.33,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",190.0,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,130,$33510.91,$9335.38,$7732.33,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",190.0,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,130,$33510.91,$9335.38,$7732.33,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",191.0,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,111,$29930.13,$7985.57,$5758.55,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",191.0,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,111,$29930.13,$7985.57,$5758.55,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",191.0,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,111,$29930.13,$7985.57,$5758.55,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",191.0,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,111,$29930.13,$7985.57,$5758.55,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",191.0,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,111,$29930.13,$7985.57,$5758.55,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",191.0,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,111,$29930.13,$7985.57,$5758.55,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",191.0,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,111,$29930.13,$7985.57,$5758.55,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",191.0,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,111,$29930.13,$7985.57,$5758.55,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",191.0,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,111,$29930.13,$7985.57,$5758.55,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",191.0,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,111,$29930.13,$7985.57,$5758.55,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",191.0,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,111,$29930.13,$7985.57,$5758.55,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",191.0,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,111,$29930.13,$7985.57,$5758.55,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",192.0,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,31,$21697.10,$5782.23,$4571.26,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",192.0,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,31,$21697.10,$5782.23,$4571.26,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",192.0,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,31,$21697.10,$5782.23,$4571.26,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",192.0,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,31,$21697.10,$5782.23,$4571.26,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",192.0,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,31,$21697.10,$5782.23,$4571.26,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",192.0,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,31,$21697.10,$5782.23,$4571.26,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",192.0,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,31,$21697.10,$5782.23,$4571.26,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",192.0,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,31,$21697.10,$5782.23,$4571.26,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",192.0,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,31,$21697.10,$5782.23,$4571.26,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",192.0,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,31,$21697.10,$5782.23,$4571.26,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",192.0,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,31,$21697.10,$5782.23,$4571.26,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",192.0,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,31,$21697.10,$5782.23,$4571.26,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",193.0,SIMPLE PNEUMONIA & PLEURISY W MCC,134,$39120.62,$12030.24,$8285.19,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",193.0,SIMPLE PNEUMONIA & PLEURISY W MCC,134,$39120.62,$12030.24,$8285.19,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",193.0,SIMPLE PNEUMONIA & PLEURISY W MCC,134,$39120.62,$12030.24,$8285.19,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",193.0,SIMPLE PNEUMONIA & PLEURISY W MCC,134,$39120.62,$12030.24,$8285.19,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",193.0,SIMPLE PNEUMONIA & PLEURISY W MCC,134,$39120.62,$12030.24,$8285.19,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",193.0,SIMPLE PNEUMONIA & PLEURISY W MCC,134,$39120.62,$12030.24,$8285.19,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",193.0,SIMPLE PNEUMONIA & PLEURISY W MCC,134,$39120.62,$12030.24,$8285.19,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",193.0,SIMPLE PNEUMONIA & PLEURISY W MCC,134,$39120.62,$12030.24,$8285.19,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",193.0,SIMPLE PNEUMONIA & PLEURISY W MCC,134,$39120.62,$12030.24,$8285.19,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",193.0,SIMPLE PNEUMONIA & PLEURISY W MCC,134,$39120.62,$12030.24,$8285.19,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",193.0,SIMPLE PNEUMONIA & PLEURISY W MCC,134,$39120.62,$12030.24,$8285.19,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",193.0,SIMPLE PNEUMONIA & PLEURISY W MCC,134,$39120.62,$12030.24,$8285.19,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",194.0,SIMPLE PNEUMONIA & PLEURISY W CC,196,$25383.92,$7323.51,$5542.17,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",194.0,SIMPLE PNEUMONIA & PLEURISY W CC,196,$25383.92,$7323.51,$5542.17,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",194.0,SIMPLE PNEUMONIA & PLEURISY W CC,196,$25383.92,$7323.51,$5542.17,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",194.0,SIMPLE PNEUMONIA & PLEURISY W CC,196,$25383.92,$7323.51,$5542.17,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",194.0,SIMPLE PNEUMONIA & PLEURISY W CC,196,$25383.92,$7323.51,$5542.17,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",194.0,SIMPLE PNEUMONIA & PLEURISY W CC,196,$25383.92,$7323.51,$5542.17,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",194.0,SIMPLE PNEUMONIA & PLEURISY W CC,196,$25383.92,$7323.51,$5542.17,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",194.0,SIMPLE PNEUMONIA & PLEURISY W CC,196,$25383.92,$7323.51,$5542.17,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",194.0,SIMPLE PNEUMONIA & PLEURISY W CC,196,$25383.92,$7323.51,$5542.17,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",194.0,SIMPLE PNEUMONIA & PLEURISY W CC,196,$25383.92,$7323.51,$5542.17,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",194.0,SIMPLE PNEUMONIA & PLEURISY W CC,196,$25383.92,$7323.51,$5542.17,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",194.0,SIMPLE PNEUMONIA & PLEURISY W CC,196,$25383.92,$7323.51,$5542.17,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",195.0,SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,70,$21723.39,$5871.94,$4105.94,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",195.0,SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,70,$21723.39,$5871.94,$4105.94,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",195.0,SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,70,$21723.39,$5871.94,$4105.94,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",195.0,SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,70,$21723.39,$5871.94,$4105.94,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",195.0,SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,70,$21723.39,$5871.94,$4105.94,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",195.0,SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,70,$21723.39,$5871.94,$4105.94,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",195.0,SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,70,$21723.39,$5871.94,$4105.94,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",195.0,SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,70,$21723.39,$5871.94,$4105.94,1003000134,Cibull,Thomas,Pathology,IL
140010.0,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,17.0,60201.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",195.0,SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,70,$21723.39,$5871.94,$4105.94,1003000134,Cibull,Thomas,Pathology,IL
